Size,RDD,TF,Epsilon,Exact,Approximation,Greedy,E_runtime,A_runtime,G_runtime,E_memory,A_memory,G_memory
15,0.8,0.6,50,869,1039,1039,5867436,17241687,14486842,39213,39256,39229
20,0.8,0.6,50,2224,2756,2756,10530033,21929115,5947122,39359,39361,39280
25,0.8,0.6,50,2886,5144,5260,7802340,25003977,6062512,39435,39438,39280
30,0.8,0.6,50,2373,3293,3293,21967720,27518904,6390022,40204,40207,39280
35,0.8,0.6,50,4341,6115,6115,39039549,39275182,6267838,41088,41092,39281
40,0.8,0.6,50,7824,12979,13635,80319325,43609283,6503857,43275,43280,39281
45,0.8,0.6,50,4902,8321,8499,313073304,199749618,10898600,51770,51826,39282
5,0.8,0.6,50,324,442,442,5996414,17842866,6201795,39280,39280,39279
50,0.8,0.6,50,5506,7670,7670,76068516,36474525,6140043,42736,42741,39282
55,0.8,0.6,50,18054,26723,30088,285317746,151841008,6646100,49005,49011,39282
60,0.8,0.6,50,4624,6390,6390,2548601633,606262988,6923832,99923,100363,39283
65,0.8,0.6,50,11202,16909,18765,4738776491,1301633891,10423184,138270,138439,38956
70,0.8,0.6,50,10219,15606,16283,4475592956,1593503001,8408179,145143,144233,40350
75,0.8,0.6,50,24526,34489,45397,9579210604,4137752162,6439733,242966,242818,39302
80,0.8,0.6,50,20241,27399,35464,20818307374,7267519165,10645188,311270,311571,38458
85,0.8,0.6,50,12288,17351,21031,40648013353,16374799853,9895976,628129,628447,38091
90,0.8,0.6,50,25355,33834,43608,5092775776,3056025850,10187151,145186,145210,38231
95,0.8,0.6,50,28872,36960,48439,90308371008,28303977136,7087189,940653,940445,37846
10,0.8,0.8,50,1634,2200,2200,11956768,39548843,12673918,38687,38830,38683
100,0.8,0.8,50,103319,120128,168246,1277767794,1002784155,10628366,74859,74871,38832
15,0.8,0.8,50,2790,3449,3449,6805585,18340924,8947356,38837,38839,38826
20,0.8,0.8,50,6807,8961,8961,6068914,19283279,6111869,38856,38859,38826
25,0.8,0.8,50,5609,9447,9742,9907572,20329148,5706787,39113,39116,38826
30,0.8,0.8,50,10383,15268,15314,10040466,20458598,6429949,39081,39085,38827
35,0.8,0.8,50,14481,21164,23821,11546432,28116242,6865534,39014,39018,38827
40,0.8,0.8,50,15522,22004,22778,15789692,36792496,6575867,39357,39362,38827
45,0.8,0.8,50,21805,29885,31453,22600599,35043049,6423533,39999,40004,38828
5,0.8,0.8,50,441,441,441,6012314,21936771,6973923,38826,38827,38825
50,0.8,0.8,50,21642,29501,35977,29162526,35160179,6624722,40110,40116,38828
55,0.8,0.8,50,35738,45297,51780,37482403,36167123,5950800,40599,40615,38829
60,0.8,0.8,50,32150,43575,53789,177673499,90661719,6548232,45839,45846,38829
65,0.8,0.8,50,36188,45947,54415,77528483,87894051,6193381,42258,42276,38829
70,0.8,0.8,50,38091,50147,65195,1166556118,532038497,9110135,68244,68252,38830
75,0.8,0.8,50,44794,55982,80512,698332423,351664604,7045230,60353,60483,38830
80,0.8,0.8,50,63890,78767,102328,170357537,211633696,6490053,45897,45906,38830
85,0.8,0.8,50,68512,78619,104658,417287241,222372588,6744185,53862,53943,38831
90,0.8,0.8,50,75041,89033,131080,1121813296,606569652,7144424,70238,70248,38832
95,0.8,0.8,50,73246,86753,112390,2378680372,803200490,7580699,92160,92515,38832
10,0.8,1,50,1559,2046,2046,5580245,17343902,6335524,38828,38829,38826
100,0.8,1,50,178786,194756,254362,37304688,43334538,11100805,40620,40631,38832
15,0.8,1,50,4547,5479,5479,5736376,17685911,5620295,38830,38832,38826
20,0.8,1,50,5987,9487,9487,5925440,17089144,5980574,38848,38851,38827
25,0.8,1,50,12590,18424,18424,6120940,18383346,5617975,38845,38848,38827
30,0.8,1,50,14298,19853,21197,9318356,19037203,6111143,38859,38862,38827
35,0.8,1,50,26890,36022,36022,7493046,20796351,6331869,38970,38974,38828
40,0.8,1,50,28406,36851,38888,6116693,18963081,6159357,38879,38883,38828
45,0.8,1,50,43222,52290,58553,7144803,21183644,6047479,38921,38926,38828
5,0.8,1,50,747,843,843,5732472,25395418,5387620,38827,38827,38825
50,0.8,1,50,46620,55286,61616,7201757,20424678,6413096,38919,38924,38829
55,0.8,1,50,65938,72840,82240,6332653,26131684,7844035,38877,38883,38829
60,0.8,1,50,85145,96484,110849,8996274,23857481,6542424,39039,39046,38829
65,0.8,1,50,80204,92752,109851,16404569,31728219,6084097,39572,39579,38830
70,0.8,1,50,95319,108064,126742,14808337,21017473,6613892,39152,39160,38830
75,0.8,1,50,104293,114268,142164,26699587,34549836,6345097,39956,39964,38831
80,0.8,1,50,109912,122504,150622,23635188,33650129,6546770,40052,40061,38831
85,0.8,1,50,133790,148291,180928,32257648,41644358,6737422,40526,40546,38831
90,0.8,1,50,163850,178699,230174,36837082,40978817,6548032,40716,40726,38832
95,0.8,1,50,139869,159800,225287,205279645,129468241,7550570,46082,46143,38832
10,1,0.2,50,12,12,12,5827223,18266892,5656599,38839,38840,38826
100,1,0.2,50,0,0,0,8621674,13913756,6720523,38859,38867,38832
15,1,0.2,50,0,0,0,8383865,12548143,7590251,38830,38831,38826
20,1,0.2,50,0,0,0,8809293,18066805,10204261,38831,38833,38827
25,1,0.2,50,0,0,0,8211733,17243218,7092624,38834,38836,38827
30,1,0.2,50,0,0,0,6730443,16001853,9473200,38835,38837,38827
35,1,0.2,50,0,0,0,9148978,16113599,6548527,38837,38839,38828
40,1,0.2,50,0,0,0,6907431,17605217,9344090,38838,38841,38828
45,1,0.2,50,0,0,0,9208015,14829240,7390115,38840,38844,38828
5,1,0.2,50,0,0,0,10232914,12868332,10623906,38826,38827,38825
50,1,0.2,50,0,0,0,6024918,11993453,5889569,38841,38845,38829
55,1,0.2,50,0,0,0,5926882,12140844,5977221,38843,38847,38829
60,1,0.2,50,0,0,0,5994398,11956290,5999430,38846,38851,38829
65,1,0.2,50,0,0,0,6008477,11990277,6014498,38847,38851,38830
70,1,0.2,50,0,0,0,8181983,13187724,6285642,38848,38853,38830
75,1,0.2,50,0,0,0,6212924,12564371,8746598,38851,38856,38831
80,1,0.2,50,0,0,0,6216497,12442126,6371839,38853,38859,38831
85,1,0.2,50,0,0,0,6323944,12749982,6522566,38854,38861,38831
90,1,0.2,50,0,0,0,6293313,12516574,6383537,38857,38864,38832
95,1,0.2,50,0,0,0,13033285,13131971,6527915,38859,38866,38832
10,1,0.4,50,0,0,0,5797762,12017403,5830190,38828,38829,38826
100,1,0.4,50,0,0,0,6132061,15000976,6605357,38860,38868,38832
15,1,0.4,50,270,306,306,6167123,21569778,5744483,38845,38847,38826
20,1,0.4,50,264,266,266,11016923,15557807,8861904,39158,39160,38827
25,1,0.4,50,357,435,511,16962187,21005845,6200521,39283,39286,38827
30,1,0.4,50,0,0,0,6337120,12453594,6506160,38835,38837,38827
35,1,0.4,50,0,0,0,6466514,16947249,11866467,38837,38839,38828
40,1,0.4,50,0,0,0,9519603,16592199,8603081,38838,38841,38828
45,1,0.4,50,0,0,0,10685752,18286470,9094526,38839,38843,38828
5,1,0.4,50,0,0,0,7758926,17823434,8524832,38827,38827,38825
50,1,0.4,50,2675,3623,4779,1454504295,391389201,6917645,78643,78648,38829
55,1,0.4,50,0,0,0,5953064,18717798,6318726,38844,38848,38829
60,1,0.4,50,0,0,0,5780525,13010131,6329997,38844,38849,38829
65,1,0.4,50,0,0,0,6237063,12788798,6251067,38847,38852,38830
70,1,0.4,50,0,0,0,5824976,12403938,6759520,38848,38853,38830
75,1,0.4,50,42,42,42,53259800,75431956,6504293,40350,40358,38831
80,1,0.4,50,58,58,58,498032321,401752711,8330432,50219,50228,38831
85,1,0.4,50,249,257,257,16950956281,9623774564,7428599,280209,279410,38831
90,1,0.4,50,140,152,152,129437761,170267266,7422798,41929,42202,38352
95,1,0.4,50,423,423,453,72910466869,71920460743,7108053,870864,871314,39070
10,1,0.6,50,393,609,609,5653979,18614123,9934086,38624,38635,38613
100,1,0.6,50,35129,43808,57046,20993176060,13305261564,6425066,373888,373931,38630
15,1,0.6,50,1280,2059,2059,7019916,26262695,12127207,37500,37501,37444
20,1,0.6,50,3935,5494,5494,10228742,25582590,8037139,37492,37494,37444
25,1,0.6,50,3094,4555,4762,13884283,31280201,9161337,38001,38004,37444
30,1,0.6,50,1573,2293,2293,45862659,42444539,8523727,39487,39490,37445
35,1,0.6,50,4177,6492,6930,35150462,42944184,15204349,39029,39033,37445
40,1,0.6,50,8589,14208,15412,57108255,51749526,9163896,40097,40101,37445
45,1,0.6,50,5660,6772,8327,101297907,62634583,6701925,41551,41556,37446
5,1,0.6,50,157,178,178,6213520,20640641,6085499,37445,37446,37443
50,1,0.6,50,7689,10986,12213,326210562,218968718,8845769,48293,48299,37446
55,1,0.6,50,14479,21105,24773,534413935,330357493,5880637,56249,56366,37447
60,1,0.6,50,8370,10587,13634,340931745,253825043,6213465,47822,47829,37447
65,1,0.6,50,20477,27524,33451,542948483,467333285,6389180,55602,55710,37447
70,1,0.6,50,8579,11143,13742,1422734784,1293988074,7807259,72192,72200,37448
75,1,0.6,50,16503,20992,25306,2056205617,1239620569,6422077,87699,88021,37448
80,1,0.6,50,15998,21565,27795,14579761569,5674110343,6863564,295323,295385,37448
85,1,0.6,50,18551,22582,26050,15288178616,7847226960,8350985,325212,325028,38533
90,1,0.6,50,17723,22473,31869,10918927880,5082314356,7858071,255686,256201,37130
95,1,0.6,50,17480,22018,26228,13609672166,7979996288,8306134,299398,299399,36960
10,1,0.8,50,924,1290,1290,6082629,17656412,7146785,37059,37505,36639
100,1,0.8,50,113843,128225,172252,596474472,294327187,9591404,58986,59898,37962
15,1,0.8,50,3116,4853,4881,6275659,18065164,5888593,39253,39407,38856
20,1,0.8,50,3939,7090,7144,6052397,19915239,5749155,39420,39422,39383
25,1,0.8,50,11198,14675,14675,7180879,21190084,6059046,39464,39467,39383
30,1,0.8,50,8906,12598,13133,11520537,21316471,5955620,39486,39489,39384
35,1,0.8,50,11371,17961,21942,16872834,26925222,6381888,40114,40118,39384
40,1,0.8,50,18120,23571,28028,11406332,21053933,6320274,39643,39647,39385
45,1,0.8,50,19668,25392,30463,47060171,35959126,9069209,41863,41868,39385
5,1,0.8,50,667,759,759,5883742,17626309,5970051,39384,39384,39382
50,1,0.8,50,35175,45436,49780,20733309,21160231,5999991,40679,40684,39385
55,1,0.8,50,34118,43566,49154,79831718,47763477,6182381,42857,42863,39386
60,1,0.8,50,42294,50118,58122,18217405,25062055,6179544,40272,40279,39386
65,1,0.8,50,40843,51001,62661,66103030,60996485,6358941,42235,42242,39386
70,1,0.8,50,42783,54048,63003,524476957,297592034,6284884,55954,56084,39387
75,1,0.8,50,51616,61065,76233,443166082,276362867,6391949,53635,53643,39387
80,1,0.8,50,67561,81706,108468,551658041,378493194,6653714,58170,58290,39387
85,1,0.8,50,54499,64548,81667,1950898497,834455759,6839800,85661,85670,39388
90,1,0.8,50,90755,103280,137554,1366863731,729992143,6719076,81119,81362,39388
95,1,0.8,50,99170,111084,139940,353237101,321286518,6705752,51471,51482,39389
10,1,1,50,2803,3566,3566,5936295,17484978,5525028,39386,39388,39382
100,1,1,50,198146,211981,259677,69702216,55364390,6691773,42447,42459,39389
15,1,1,50,3190,4710,4710,6713845,17690683,5959979,39394,39396,39383
20,1,1,50,7958,11322,11322,6075170,20529924,5832294,39407,39409,39383
25,1,1,50,10049,13980,13980,6150320,20969625,10637106,39411,39414,39383
30,1,1,50,17676,23596,23632,6566251,21738638,6698798,39443,39446,39384
35,1,1,50,27961,40344,40383,7415462,20055278,6015713,39464,39468,39384
40,1,1,50,32493,44673,47317,7962235,29335543,5745765,39563,39567,39385
45,1,1,50,35999,44077,48204,8547451,24278227,7474441,39569,39575,39385
5,1,1,50,1503,1702,1702,6673262,23285508,6386864,39383,39384,39382
50,1,1,50,43915,53914,59725,11537859,23141708,8487507,39743,39748,39385
55,1,1,50,62097,69944,82383,9682886,26163582,6575531,39523,39529,39386
60,1,1,50,75453,87961,98437,12926719,18733587,6794736,39704,39711,39386
65,1,1,50,60198,68255,86133,11022570,20404681,5669051,39780,39787,39386
70,1,1,50,83272,95773,122066,45915829,43073310,6541558,41184,41192,39387
75,1,1,50,108929,124650,147728,36536338,30422457,7258797,40825,40834,39387
80,1,1,50,106634,118424,147801,43727371,51502535,6339439,41470,41489,39387
85,1,1,50,125818,142065,176387,76820239,64407576,7207424,42072,42082,39388
90,1,1,50,174203,188133,225173,49748670,47240076,6432560,41477,41498,39388
95,1,1,50,209712,227770,283053,51474670,53769482,6992267,41853,41863,39389
