Size,RDD,TF,Epsilon,Exact,Approximation,Greedy,E_runtime,A_runtime,G_runtime,E_memory,A_memory,G_memory
35,0.8,0.4,0.1,355,355,515,13695259,29929458,22637558,22041,22046,21792
40,0.8,0.4,0.1,536,536,1090,38484214,41584330,7960626,22819,22823,21792
45,0.8,0.4,0.1,52,52,52,7067642,26286840,6525962,21806,21811,21792
5,0.8,0.4,0.1,156,156,156,6798317,19699807,6196540,21791,21792,21789
50,0.8,0.4,0.1,101,101,163,6660237,19356173,6255252,21809,21815,21793
55,0.8,0.4,0.1,639,639,841,173745638,185489303,6413834,27775,27782,21793
60,0.8,0.4,0.1,1935,1935,2863,674371838,675875132,6728036,39877,39884,21793
65,0.8,0.4,0.1,675,675,989,211961226,234847159,6519861,26320,26327,21794
70,0.8,0.4,0.1,118,118,118,1598793550,1633701106,6884411,56823,56664,21794
75,0.8,0.4,0.1,846,846,1878,10042708,24693137,6734922,21501,21510,21355
80,0.8,0.4,0.1,1145,1145,1757,1541059233,1449708446,6638591,48352,48361,21356
85,0.8,0.4,0.1,3,3,3,12327635,32781836,6513460,21582,21591,21356
90,0.8,0.4,0.1,610,610,761,15118042795,16337074180,8606573,232385,234748,21356
95,0.8,0.4,0.1,877,877,1266,662665389,666399073,8111778,36297,36308,26101
10,0.8,0.6,0.1,766,766,985,6652590,19901196,6623300,26103,26104,26095
100,0.8,0.6,0.1,27778,27778,55292,1.36871E+11,2.11847E+11,10949137,1410432,1406613,26102
15,0.8,0.6,0.1,869,869,1039,6495224,21020051,13397253,18592,18594,18547
20,0.8,0.6,0.1,2224,2224,2756,7775272,25691665,11332708,18647,18649,18567
25,0.8,0.6,0.1,2886,2886,5260,13278006,33293662,11436969,18723,18726,18568
30,0.8,0.6,0.1,2373,2373,3293,20480736,37767287,11844850,19491,19495,18568
35,0.8,0.6,0.1,4341,4341,6115,34046311,46759327,6501228,20375,20379,18568
40,0.8,0.6,0.1,7824,7824,13635,81985954,93665617,6337705,22563,22568,18569
45,0.8,0.6,0.1,4902,4902,8499,304678226,324989872,6594937,31108,31184,18569
5,0.8,0.6,0.1,324,324,442,6547485,18712559,8395450,18942,19641,18941
50,0.8,0.6,0.1,5506,5506,7670,76846039,81170818,6370445,23390,23639,19643
55,0.8,0.6,0.1,18054,18055,30088,236178906,251785528,6475363,30105,30324,20382
60,0.8,0.6,0.1,4624,4624,6390,2571406714,2321443581,6829302,81780,83919,20595
65,0.8,0.6,0.1,11202,11202,18765,4102627998,4356305099,6933457,120268,124658,22512
70,0.8,0.6,0.1,10219,10219,16283,4365869152,4211090550,7105181,133333,135698,26376
75,0.8,0.6,0.1,24526,24528,45397,9682062502,10622291025,7407438,236536,237150,30767
80,0.8,0.6,0.1,20241,20241,35464,19694435053,22726006800,7855609,302953,295293,32984
85,0.8,0.6,0.1,12288,12288,21031,44403361814,58593226835,8642038,604978,613904,21813
90,0.8,0.6,0.1,25355,25355,43608,4590777984,4758876871,11079560,129917,130674,22490
95,0.8,0.6,0.1,28872,28872,48439,89219215547,1.36066E+11,7547858,923953,929769,23310
10,0.8,0.8,0.1,1634,1634,2200,9249810,31246351,13950792,28122,28123,28119
100,0.8,0.8,0.1,103319,103319,168246,1660151983,1473066331,32345565,64153,64164,28125
15,0.8,0.8,0.1,2790,2791,3449,27865663,32807390,9170497,28131,28133,28119
20,0.8,0.8,0.1,6807,6807,8961,7613806,49415050,11523659,28150,28152,28120
25,0.8,0.8,0.1,5609,5609,9742,16551038,24682031,15135258,28407,28410,28120
30,0.8,0.8,0.1,10383,10385,15314,9773441,17654571,6898177,28375,28379,28120
35,0.8,0.8,0.1,14481,14481,23821,8959605,37900368,6448428,28307,28311,28121
40,0.8,0.8,0.1,15522,15522,22778,13256269,25000569,6487269,28651,28656,28121
45,0.8,0.8,0.1,21805,21805,31453,20631277,35445209,6781744,29293,29298,28121
5,0.8,0.8,0.1,441,441,441,8658824,19008525,16508243,28120,28120,28118
50,0.8,0.8,0.1,21642,21642,35977,27449556,35392996,6843665,29404,29410,28122
55,0.8,0.8,0.1,35738,35739,51780,40201472,66703279,6433076,29903,29909,28122
60,0.8,0.8,0.1,32150,32150,53789,219526998,230495523,8545295,35091,35139,28122
65,0.8,0.8,0.1,36188,36191,54415,99265009,88115676,11623490,31562,31569,28123
70,0.8,0.8,0.1,38091,38091,65195,1082812822,1176664670,6569899,57333,57545,28123
75,0.8,0.8,0.1,44794,44794,80512,728179528,753341008,7044369,49768,49777,28124
80,0.8,0.8,0.1,63890,63892,102328,165745725,181675792,6970421,35180,35200,28124
85,0.8,0.8,0.1,68512,68513,104658,439586099,526687616,7067685,43227,43237,28125
90,0.8,0.8,0.1,75041,75041,131080,1135626917,1073540276,9908313,59337,59542,28125
95,0.8,0.8,0.1,73246,73248,112390,2569142454,2404241211,7485903,81467,81285,28126
10,0.8,1,0.1,1559,1559,2046,11505247,25155385,9322531,27599,27600,27596
100,0.8,1,0.1,178786,178786,254362,44234086,69051344,7691423,29390,29402,27603
15,0.8,1,0.1,4547,4547,5479,6294878,25558534,10456739,27601,27603,27597
20,0.8,1,0.1,5987,5987,9487,6725292,18991363,7019055,27619,27621,27597
25,0.8,1,0.1,12590,12590,18424,6646732,22148724,6441819,27615,27618,27597
30,0.8,1,0.1,14298,14298,21197,9554326,33275858,9719764,27629,27633,27598
35,0.8,1,0.1,26890,26890,36022,11957401,31144187,11109096,27740,27744,27598
40,0.8,1,0.1,28406,28406,38888,7235814,21738099,7065250,27649,27654,27598
45,0.8,1,0.1,43222,43222,58553,7773857,22292220,7066103,27692,27697,27599
5,0.8,1,0.1,747,747,843,6749170,18930684,6721678,27597,27598,27596
50,0.8,1,0.1,46620,46621,61616,7447866,22252601,6542935,27689,27695,27599
55,0.8,1,0.1,65938,65938,82240,6907403,20682055,6382036,27647,27653,27600
60,0.8,1,0.1,85145,85145,110849,9677668,24730369,6592027,27809,27816,27600
65,0.8,1,0.1,80204,80205,109851,18324853,31825807,6924958,28342,28350,27600
70,0.8,1,0.1,95319,95319,126742,10784082,19354368,6538829,27923,27931,27601
75,0.8,1,0.1,104293,104295,142164,26065573,37004318,6991535,28726,28735,27601
80,0.8,1,0.1,109912,109912,150622,25499632,44672416,6859837,28822,28831,27601
85,0.8,1,0.1,133790,133790,180928,44112399,67764784,8873484,29307,29316,27602
90,0.8,1,0.1,163850,163850,230174,52387312,70329740,11430280,29476,29497,27602
95,0.8,1,0.1,139869,139869,225287,223042647,194158991,14418623,34903,34913,27602
10,1,0.2,0.1,12,12,12,6425652,20229900,6622018,27609,27610,27596
100,1,0.2,0.1,0,0,0,7124522,14145612,7331881,27630,27637,27603
15,1,0.2,0.1,0,0,0,6448305,13111536,6279118,27600,27602,27597
20,1,0.2,0.1,0,0,0,6443609,12746431,6506196,27601,27603,27597
25,1,0.2,0.1,0,0,0,6745856,14567989,6468117,27604,27606,27597
30,1,0.2,0.1,0,0,0,8388365,15325937,7361716,27605,27607,27598
35,1,0.2,0.1,0,0,0,7244623,15316192,7401457,27607,27610,27598
40,1,0.2,0.1,0,0,0,6597391,14938150,7416342,27609,27612,27598
45,1,0.2,0.1,0,0,0,7349583,16798596,8861694,27611,27614,27599
5,1,0.2,0.1,0,0,0,7254762,15201299,8191553,27597,27597,27596
50,1,0.2,0.1,0,0,0,7222822,15485815,7882741,27612,27616,27599
55,1,0.2,0.1,0,0,0,8274868,15820320,7874724,27613,27617,27600
60,1,0.2,0.1,0,0,0,9203719,15882322,6778920,27616,27621,27600
65,1,0.2,0.1,0,0,0,10830282,19289450,10359354,27617,27622,27600
70,1,0.2,0.1,0,0,0,8729459,23543657,11014838,27618,27624,27601
75,1,0.2,0.1,0,0,0,6740840,20027794,12213480,27621,27627,27601
80,1,0.2,0.1,0,0,0,11164417,19350072,10416562,27623,27629,27601
85,1,0.2,0.1,0,0,0,10780055,20355388,9619740,27625,27631,27602
90,1,0.2,0.1,0,0,0,12181248,19604070,10079852,27627,27634,27602
95,1,0.2,0.1,0,0,0,15419095,22027600,13196352,27629,27636,27602
10,1,0.4,0.1,0,0,0,8863001,22456010,11927939,27598,27599,27596
100,1,0.4,0.1,0,0,0,11110294,22003839,9637180,27631,27638,27603
15,1,0.4,0.1,270,270,306,11423270,27521259,9268061,27615,27617,27597
20,1,0.4,0.1,264,264,266,14120252,21836910,7879581,27928,27930,27597
25,1,0.4,0.1,357,357,511,14667766,26725523,6874539,28054,28057,27597
30,1,0.4,0.1,0,0,0,6791739,12886200,6646749,27605,27607,27598
35,1,0.4,0.1,0,0,0,7129983,13755579,7242290,27607,27610,27598
40,1,0.4,0.1,0,0,0,6419394,13383429,6399443,27608,27611,27598
45,1,0.4,0.1,0,0,0,6501103,12810047,6587663,27610,27613,27599
5,1,0.4,0.1,0,0,0,6442498,12707896,6277140,27597,27597,27596
50,1,0.4,0.1,2675,2675,4779,1522444081,1474783710,6489342,67132,67419,27599
55,1,0.4,0.1,0,0,0,13974617,30869552,12683359,27614,27618,27600
60,1,0.4,0.1,0,0,0,12094970,18049381,14272567,27615,27619,27600
65,1,0.4,0.1,0,0,0,10723020,21965420,9050201,27617,27622,27600
70,1,0.4,0.1,0,0,0,10642229,14603410,9835349,27618,27623,27601
75,1,0.4,0.1,42,42,42,57392587,66328792,7241358,29120,29129,27601
80,1,0.4,0.1,58,58,58,468098879,559191498,8780783,38919,38998,27601
85,1,0.4,0.1,249,249,257,18401705449,22127134398,8400304,272189,273153,27602
90,1,0.4,0.1,140,140,152,138877557,155385910,7886183,35808,36972,32463
95,1,0.4,0.1,423,423,453,87908365701,1.08683E+11,9115950,850681,852516,33618
10,1,0.6,0.1,393,393,609,6870986,21909750,19242106,19652,21179,19641
100,1,0.6,0.1,35129,35129,57046,23093305094,25899733951,10498496,358718,351745,21173
15,1,0.6,0.1,1280,1280,2059,7101679,20341886,8224036,15550,18255,15494
20,1,0.6,0.1,3935,3935,5494,6828007,28458353,6003136,18624,18626,18198
25,1,0.6,0.1,3094,3095,4762,21869865,35804419,7757396,19133,19136,18577
30,1,0.6,0.1,1573,1573,2293,40390816,50717649,9292473,20619,20623,18577
35,1,0.6,0.1,4177,4177,6930,28769486,51988941,13138226,20161,20165,18578
40,1,0.6,0.1,8589,8589,15412,47351220,64865861,7117336,21229,21234,18578
45,1,0.6,0.1,5660,5660,8327,86149068,108553583,6940477,22684,22822,18578
5,1,0.6,0.1,157,157,178,6835705,19322522,6853061,19059,19469,18708
50,1,0.6,0.1,7689,7689,12213,270631060,279929377,6496112,30675,31131,19828
55,1,0.6,0.1,14479,14479,24773,482547766,517346883,6784305,39233,39383,20279
60,1,0.6,0.1,8370,8370,13634,300877906,309906729,6619306,31002,31204,20627
65,1,0.6,0.1,20477,20477,33451,528334559,534235771,6759152,39006,39106,20822
70,1,0.6,0.1,8579,8579,13742,1323781878,1294710221,6804746,55429,55036,20946
75,1,0.6,0.1,16503,16503,25306,1950580335,1886231502,6903390,70300,70383,20283
80,1,0.6,0.1,15998,15998,27795,14759345999,16675792778,7096425,281083,284108,19951
85,1,0.6,0.1,18551,18551,26050,16432508982,17434993596,8455181,313972,312912,27256
90,1,0.6,0.1,17723,17723,31869,12626176570,12356177868,8969764,245656,246461,25248
95,1,0.6,0.1,17480,17480,26228,13734697995,15458020290,8588415,290646,288198,27220
10,1,0.8,0.1,924,924,1290,6606138,19366564,7809748,26169,27233,25439
100,1,0.8,0.1,113843,113843,172252,615018945,692271215,6873494,48544,48556,27520
15,1,0.8,0.1,3116,3116,4881,7195982,25417366,6843172,27536,27538,27514
20,1,0.8,0.1,3939,3939,7144,7788137,24273659,6773372,27551,27553,27514
25,1,0.8,0.1,11198,11199,14675,8006009,26327205,9640310,27595,27598,27514
30,1,0.8,0.1,8906,8906,13133,9577199,24012221,6924568,27617,27620,27515
35,1,0.8,0.1,11371,11371,21942,17639591,36584658,6867727,28245,28249,27515
40,1,0.8,0.1,18120,18120,28028,10491877,18917355,6931451,27774,27778,27516
45,1,0.8,0.1,19668,19668,30463,45745837,59972305,10412831,29994,29999,27516
5,1,0.8,0.1,667,667,759,6281052,19233384,6878038,27515,27515,27513
50,1,0.8,0.1,35175,35175,49780,25263974,32791696,6550013,28810,28815,27516
55,1,0.8,0.1,34118,34118,49154,71598458,88343916,6771905,30988,30994,27517
60,1,0.8,0.1,42294,42294,58122,20166355,33370041,7593717,28403,28410,27517
65,1,0.8,0.1,40843,40843,62661,67460206,84825509,7011507,30366,30373,27517
70,1,0.8,0.1,42783,42784,63003,556442349,522926789,8349400,44084,44215,27518
75,1,0.8,0.1,51616,51616,76233,454833418,464240396,7150655,41766,41775,27518
80,1,0.8,0.1,67561,67561,108468,532080446,550257462,6921942,46300,46421,27519
85,1,0.8,0.1,54499,54499,81667,1912786234,1815029327,7355133,73792,73802,27519
90,1,0.8,0.1,90755,90755,137554,1338581470,1325481553,7343192,69247,69493,27519
95,1,0.8,0.1,99170,99170,139940,331728212,374753362,7466336,39602,39613,27520
10,1,1,0.1,2803,2803,3566,6415995,19253842,6462119,27517,27519,27513
100,1,1,0.1,198146,198146,259677,70807990,81985803,7127575,30578,30590,27520
15,1,1,0.1,3190,3190,4710,6521711,19504052,7252958,27525,27527,27514
20,1,1,0.1,7958,7958,11322,6739041,19826300,6379753,27538,27540,27514
25,1,1,0.1,10049,10049,13980,6659484,19617793,6509981,27542,27545,27514
30,1,1,0.1,17676,17676,23632,7122354,20884536,6270058,27574,27577,27515
35,1,1,0.1,27961,27964,40383,7727743,21142731,6509617,27595,27599,27515
40,1,1,0.1,32493,32493,47317,8714653,24182854,6644217,27694,27698,27516
45,1,1,0.1,35999,35999,48204,9001795,24510263,6394349,27700,27706,27516
5,1,1,0.1,1503,1503,1702,6188442,19472501,6338169,27514,27515,27513
50,1,1,0.1,43915,43915,59725,10948807,19740675,6640123,27874,27879,27516
55,1,1,0.1,62097,62098,82383,8537112,23096064,6588570,27654,27660,27517
60,1,1,0.1,75453,75453,98437,11481232,19643708,6827524,27835,27842,27517
65,1,1,0.1,60198,60198,86133,11388667,20521950,6722632,27911,27918,27517
70,1,1,0.1,83272,83272,122066,43110796,46199541,6893753,29315,29323,27518
75,1,1,0.1,108929,108929,147728,31652100,41767600,7009324,28956,28965,27518
80,1,1,0.1,106634,106635,147801,41890006,56711630,6792961,29601,29620,27519
85,1,1,0.1,125818,125818,176387,66467722,79543717,7158471,30204,30213,27519
90,1,1,0.1,174203,174203,225173,50766901,61479400,7176551,29608,29629,27519
95,1,1,0.1,209712,209715,283053,48206616,62054980,7318950,29984,29994,27520
