Size,RDD,TF,Epsilon,Exact,Approximation,Greedy,E_runtime,A_runtime,G_runtime,E_memory,A_memory,G_memory
35,0.8,0.4,0.5,355,355,515,11136008,47093246,7185433,24332,24336,24082
40,0.8,0.4,0.5,536,536,1090,32767223,45357413,9002843,25109,25114,24082
45,0.8,0.4,0.5,52,52,52,6994698,30876309,6544007,24097,24102,24083
5,0.8,0.4,0.5,156,156,156,6836702,19385915,6772975,24082,24082,24080
50,0.8,0.4,0.5,101,101,163,8116951,19527482,6703856,24099,24105,24083
55,0.8,0.4,0.5,639,639,841,172852544,184022353,9154968,30066,30072,24083
60,0.8,0.4,0.5,1935,1935,2863,649933868,710411100,6590168,42167,42174,24084
65,0.8,0.4,0.5,675,675,989,187277224,198219328,6606968,28610,28617,24084
70,0.8,0.4,0.5,118,118,118,1599096744,1449274429,6497425,59385,59393,24085
75,0.8,0.4,0.5,846,846,1878,10242649,24534786,6407698,24231,24239,24085
80,0.8,0.4,0.5,1145,1145,1757,1500943386,1476000469,6265145,51082,51091,24085
85,0.8,0.4,0.5,3,3,3,11772368,27892506,6957982,24311,24321,24086
90,0.8,0.4,0.5,610,610,761,14745554642,16302322030,6980920,234505,235832,24086
95,0.8,0.4,0.5,877,877,1266,641403871,691070918,8097652,37382,37392,27185
10,0.8,0.6,0.5,766,772,985,6782698,19525790,6748903,27187,27189,27179
100,0.8,0.6,0.5,27778,27787,55292,1.42535E+11,2.14426E+11,10525616,1410321,1407624,27186
15,0.8,0.6,0.5,869,869,1039,8048920,20953112,16371528,18601,19555,18575
20,0.8,0.6,0.5,2224,2226,2756,8502609,24839993,6432907,20119,20122,19528
25,0.8,0.6,0.5,2886,2886,5260,11510221,29350441,8113417,20196,20199,20040
30,0.8,0.6,0.5,2373,2379,3293,24480354,46582099,10600082,20964,20968,20041
35,0.8,0.6,0.5,4341,4341,6115,35948342,47892462,9191600,21848,21852,20041
40,0.8,0.6,0.5,7824,7827,13635,96811571,90318310,6785954,24036,24040,20042
45,0.8,0.6,0.5,4902,4902,8499,291592451,321789399,11186800,32581,32586,20042
5,0.8,0.6,0.5,324,324,442,6567809,20243097,7241090,20040,20041,20039
50,0.8,0.6,0.5,5506,5507,7670,70997721,89795434,6927062,23496,23707,20042
55,0.8,0.6,0.5,18054,18058,30088,226357083,249325773,6578785,30155,30304,20248
60,0.8,0.6,0.5,4624,4624,6390,2403095344,2275688949,6849486,81306,83593,20750
65,0.8,0.6,0.5,11202,11202,18765,4007882061,4320575191,7060577,122479,124741,22186
70,0.8,0.6,0.5,10219,10220,16283,4573921897,4532629740,7216760,131128,136706,26460
75,0.8,0.6,0.5,24526,24528,45397,9644915612,9963067210,7295337,238419,237618,31775
80,0.8,0.6,0.5,20241,20241,35464,18466337577,20833677230,8110961,301077,297896,32946
85,0.8,0.6,0.5,12288,12288,21031,42231477609,52788330560,8191262,604869,615224,24417
90,0.8,0.6,0.5,25355,25358,43608,4445944021,4776688762,10207711,130977,130833,23351
95,0.8,0.6,0.5,28872,28875,48439,88639765321,1.21792E+11,8528062,923399,921178,23469
10,0.8,0.8,0.5,1634,1634,2200,12280853,20188512,13086817,19480,19860,19527
100,0.8,0.8,0.5,103319,103319,168246,1441947618,1207805725,9259742,55889,55901,19862
15,0.8,0.8,0.5,2790,2791,3449,18343441,24491455,7899403,19867,19869,19855
20,0.8,0.8,0.5,6807,6818,8961,7973247,29479407,15792681,19886,19889,19856
25,0.8,0.8,0.5,5609,5609,9742,11323579,26564984,7623073,20143,20146,19856
30,0.8,0.8,0.5,10383,10385,15314,10684277,19561550,6988081,20111,20115,19857
35,0.8,0.8,0.5,14481,14494,23821,9882083,25994647,13822565,20044,20048,19857
40,0.8,0.8,0.5,15522,15522,22778,13457031,26027229,6887676,20387,20392,19857
45,0.8,0.8,0.5,21805,21809,31453,27766960,36178672,7435549,21111,21372,19858
5,0.8,0.8,0.5,441,441,441,6367163,19251472,6702731,20429,20809,20428
50,0.8,0.8,0.5,21642,21647,35977,26468951,34513801,7312038,22246,22375,20810
55,0.8,0.8,0.5,35738,35742,51780,34947148,45845573,6830429,22980,23130,21200
60,0.8,0.8,0.5,32150,32160,53789,143315226,161257153,6652813,28333,28391,21344
65,0.8,0.8,0.5,36188,36191,54415,66033166,76817555,6889184,24855,24924,21416
70,0.8,0.8,0.5,38091,38094,65195,1012960969,977950830,7776851,50513,50551,21477
75,0.8,0.8,0.5,44794,44797,80512,629866022,675985426,6933310,42836,42691,21191
80,0.8,0.8,0.5,63890,63908,102328,164631557,179497647,7215716,28146,28206,21038
85,0.8,0.8,0.5,68512,68518,104658,434094435,470893205,6998859,36294,36253,21192
90,0.8,0.8,0.5,75041,75058,131080,1013568925,1257956706,7353490,52199,52271,21142
95,0.8,0.8,0.5,73246,73255,112390,2405897085,2432866808,9460658,74418,73819,20937
10,0.8,1,0.5,1559,1573,2046,6548069,20124813,7058195,20264,20386,20130
100,0.8,1,0.5,178786,178789,254362,38173521,48685565,7621569,22288,22521,20500
15,0.8,1,0.5,4547,4547,5479,6777960,21090952,6745092,20801,20884,20716
20,0.8,1,0.5,5987,5987,9487,7538004,26890899,7319678,20980,21104,20958
25,0.8,1,0.5,12590,12590,18424,7139470,20550762,6902095,21149,21192,21080
30,0.8,1,0.5,14298,14298,21197,7289688,21454555,6756935,21243,21307,21211
35,0.8,1,0.5,26890,26912,36022,9007569,24554161,6868907,21445,21469,21272
40,0.8,1,0.5,28406,28406,38888,7388044,21560460,7327363,21384,21419,21333
45,0.8,1,0.5,43222,43222,58553,7944644,22672271,6748173,21467,21482,21364
5,0.8,1,0.5,747,747,843,6848933,20394839,6545031,21382,21403,21381
50,0.8,1,0.5,46620,46621,61616,7899735,22719272,6647767,21494,21500,21405
55,0.8,1,0.5,65938,65938,82240,7899804,21494798,6932623,21463,21479,21415
60,0.8,1,0.5,85145,85145,110849,9947146,27071411,6926700,21635,21642,21426
65,0.8,1,0.5,80204,80211,109851,19633868,33908214,6715163,22168,22175,21426
70,0.8,1,0.5,95319,95328,126742,11062399,20429995,7186711,21728,21756,21426
75,0.8,1,0.5,104293,104299,142164,27006139,38532816,7196392,22552,22540,21427
80,0.8,1,0.5,109912,109912,150622,25555551,42114131,7097994,22628,22637,21407
85,0.8,1,0.5,133790,133796,180928,34738388,53503224,7399404,23112,23102,21407
90,0.8,1,0.5,163850,163885,230174,38137465,48339478,7583798,23252,23272,21387
95,0.8,1,0.5,139869,139875,225287,203715238,225507970,7420150,28688,28608,21388
10,1,0.2,0.5,12,12,12,7275334,21687268,7408060,21314,21335,21291
100,1,0.2,0.5,0,0,0,7703654,15635952,7811424,21365,21382,21338
15,1,0.2,0.5,0,0,0,6940368,13361834,7061294,21355,21367,21352
20,1,0.2,0.5,0,0,0,6959481,14314571,7104060,21377,21388,21372
25,1,0.2,0.5,0,0,0,6303318,13553041,7451611,21390,21402,21383
30,1,0.2,0.5,0,0,0,6900407,14284418,6672904,21411,21413,21403
35,1,0.2,0.5,0,0,0,7044135,13386974,6869893,21412,21415,21404
40,1,0.2,0.5,0,0,0,7115395,13999739,6626782,21424,21438,21414
45,1,0.2,0.5,0,0,0,6750533,13613366,7084141,21437,21440,21424
5,1,0.2,0.5,0,0,0,6966385,14583727,6916603,21423,21423,21421
50,1,0.2,0.5,0,0,0,7597604,18817953,7434588,21437,21441,21425
55,1,0.2,0.5,0,0,0,7642971,13872585,6962673,21439,21443,21425
60,1,0.2,0.5,0,0,0,6865468,13405098,7007152,21442,21447,21426
65,1,0.2,0.5,0,0,0,6702772,13827577,6782160,21443,21448,21426
70,1,0.2,0.5,0,0,0,6744452,13612335,6937405,21444,21449,21426
75,1,0.2,0.5,0,0,0,6701210,13549747,7151270,21447,21452,21427
80,1,0.2,0.5,0,0,0,6784938,13698354,6863072,21449,21455,21427
85,1,0.2,0.5,0,0,0,6757833,13691135,7233698,21451,21457,21427
90,1,0.2,0.5,0,0,0,7119460,14019455,7896011,21453,21460,21428
95,1,0.2,0.5,0,0,0,6897120,13979278,7174354,21455,21462,21428
10,1,0.4,0.5,0,0,0,6455747,13401313,6567156,21424,21425,21422
100,1,0.4,0.5,0,0,0,7629751,15271334,9217554,21457,21464,21429
15,1,0.4,0.5,270,270,306,13460290,24887966,7167520,21441,21443,21422
20,1,0.4,0.5,264,264,266,11085731,19128533,7947240,21754,21756,21423
25,1,0.4,0.5,357,357,511,14852728,27239551,6671347,21880,21882,21423
30,1,0.4,0.5,0,0,0,7201788,14473994,7969702,21431,21433,21423
35,1,0.4,0.5,0,0,0,6784170,13406585,6825487,21433,21435,21424
40,1,0.4,0.5,0,0,0,7190896,13300136,6687279,21434,21437,21424
45,1,0.4,0.5,0,0,0,6625006,13115379,6647903,21435,21439,21424
5,1,0.4,0.5,0,0,0,6468187,12868171,6493954,21423,21423,21421
50,1,0.4,0.5,2675,2675,4779,1410695855,1244649354,6634153,60654,60530,21425
55,1,0.4,0.5,0,0,0,6727829,13977023,6408510,20765,20810,20751
60,1,0.4,0.5,0,0,0,6917280,13780051,10758389,20866,20911,20851
65,1,0.4,0.5,0,0,0,6870045,13724609,7015605,20949,20994,20932
70,1,0.4,0.5,0,0,0,7413334,14486635,7206875,21030,21075,21012
75,1,0.4,0.5,42,42,42,65897668,74906615,7457435,22592,22640,21073
80,1,0.4,0.5,58,58,58,477275974,487670270,7368666,32371,32400,21113
85,1,0.4,0.5,249,249,257,15441290063,18671605936,7731109,266238,269016,21033
90,1,0.4,0.5,140,140,152,137252981,145464445,8425276,31303,31313,27958
95,1,0.4,0.5,423,423,453,78455614686,94283790677,7481576,854666,852762,27959
10,1,0.6,0.5,393,393,609,6628632,23626078,13790903,20184,20185,20173
100,1,0.6,0.5,35129,35129,57046,21516454804,23518230746,9196722,360151,355746,20180
15,1,0.6,0.5,1280,1280,2059,8025816,26880409,13794548,19651,22072,19595
20,1,0.6,0.5,3935,3935,5494,7076345,32230594,7146225,22255,22258,22015
25,1,0.6,0.5,3094,3101,4762,13480257,40589415,8814444,22764,22767,22208
30,1,0.6,0.5,1573,1576,2293,42214734,56077192,7137026,24251,24254,22208
35,1,0.6,0.5,4177,4177,6930,40924552,77625483,7422311,23792,23796,22209
40,1,0.6,0.5,8589,8593,15412,69122798,92162398,8878658,24860,24865,22209
45,1,0.6,0.5,5660,5660,8327,129933565,135223790,12270127,26315,26320,22210
5,1,0.6,0.5,157,157,178,8794682,32876778,7987563,22209,22209,22207
50,1,0.6,0.5,7689,7689,12213,382664089,306360668,12980882,33057,33062,22210
55,1,0.6,0.5,14479,14480,24773,477604104,525052206,6663580,41053,41130,22210
60,1,0.6,0.5,8370,8370,13634,296189889,320002447,7054625,32585,32592,22211
65,1,0.6,0.5,20477,20509,33451,502374816,532171965,7052305,40385,40474,22211
70,1,0.6,0.5,8579,8579,13742,1283391181,1253848019,7071691,56956,56964,22211
75,1,0.6,0.5,16503,16503,25306,1860063519,1805921940,7080691,72300,72511,22212
80,1,0.6,0.5,15998,16001,27795,13984567435,16318980174,7147162,281595,284756,21938
85,1,0.6,0.5,18551,18554,26050,14895161575,16269269565,9033835,317364,313295,27905
90,1,0.6,0.5,17723,17723,31869,11255524645,11748540310,9119639,246310,245986,25245
95,1,0.6,0.5,17480,17480,26228,13193355192,14499540998,8411825,289104,287649,27221
10,1,0.8,0.5,924,924,1290,7316108,22741288,8343440,25374,27215,25360
100,1,0.8,0.5,113843,113845,172252,609264832,657318830,7943518,48230,48241,27206
15,1,0.8,0.5,3116,3116,4881,8325624,22344072,9462254,27221,27223,27199
20,1,0.8,0.5,3939,3939,7144,7510653,25106549,10864186,27236,27239,27200
25,1,0.8,0.5,11198,11199,14675,8051470,26447068,7164104,27281,27283,27200
30,1,0.8,0.5,8906,8919,13133,9753776,23710133,7051561,27303,27306,27200
35,1,0.8,0.5,11371,11371,21942,17019457,33965289,9070862,27930,27934,27201
40,1,0.8,0.5,18120,18139,28028,10461563,18693999,6898574,27459,27464,27201
45,1,0.8,0.5,19668,19670,30463,45522467,62936632,6799034,29680,29685,27202
5,1,0.8,0.5,667,673,759,6635863,19948995,6660513,27200,27201,27199
50,1,0.8,0.5,35175,35181,49780,23072004,31174059,6724829,28495,28501,27202
55,1,0.8,0.5,34118,34119,49154,73302153,84965726,6712507,30674,30680,27202
60,1,0.8,0.5,42294,42294,58122,18866027,27932938,6824151,28089,28096,27203
65,1,0.8,0.5,40843,40845,62661,63643041,75695580,6802434,30041,30059,27203
70,1,0.8,0.5,42783,42784,63003,522206747,514120052,6859388,43892,43900,27203
75,1,0.8,0.5,51616,51625,76233,406062434,427690889,6711405,41370,41460,27204
80,1,0.8,0.5,67561,67572,108468,495249190,508746288,6999750,46098,46107,27204
85,1,0.8,0.5,54499,54499,81667,1812374860,1890655718,7188166,73181,73487,27204
90,1,0.8,0.5,90755,90755,137554,1446624497,1358452158,12894757,69168,69178,27205
95,1,0.8,0.5,99170,99173,139940,336096340,358492562,7263510,39288,39299,27205
10,1,1,0.5,2803,2804,3566,6502404,19560101,6890259,27203,27204,27199
100,1,1,0.5,198146,198146,259677,67423515,82126797,7422483,30264,30275,27206
15,1,1,0.5,3190,3190,4710,6745634,19834090,6996256,27211,27213,27199
20,1,1,0.5,7958,7958,11322,6953636,20054695,6460496,27224,27226,27200
25,1,1,0.5,10049,10049,13980,6648780,20009211,6484369,27227,27230,27200
30,1,1,0.5,17676,17678,23632,7299805,20789926,6396539,27259,27263,27200
35,1,1,0.5,27961,27976,40383,11251867,21119471,6396619,27280,27284,27201
40,1,1,0.5,32493,32502,47317,8758831,24887952,6438995,27379,27384,27201
45,1,1,0.5,35999,35999,48204,9037806,24811357,6522533,27386,27391,27202
5,1,1,0.5,1503,1511,1702,6385044,18990105,6503641,27200,27200,27199
50,1,1,0.5,43915,43915,59725,11067565,19233888,6405204,27559,27565,27202
55,1,1,0.5,62097,62104,82383,8249415,23326487,6577561,27339,27346,27202
60,1,1,0.5,75453,75454,98437,10698096,18853790,6687063,27521,27528,27203
65,1,1,0.5,60198,60201,86133,11477735,20966684,6663531,27597,27604,27203
70,1,1,0.5,83272,83277,122066,42328894,44020522,7150503,29000,29008,27203
75,1,1,0.5,108929,108943,147728,33037311,41601855,6948869,28632,28651,27204
80,1,1,0.5,106634,106635,147801,42246940,53191111,7018488,29297,29306,27204
85,1,1,0.5,125818,125845,176387,64355405,76985043,7123782,29869,29899,27204
90,1,1,0.5,174203,174203,225173,45686187,62861120,7177806,29304,29314,27205
95,1,1,0.5,209712,209715,283053,50433460,62006280,7385378,29659,29680,27205
