Size,RDD,TF,Epsilon,Exact,Approximation,Greedy,E_runtime,A_runtime,G_runtime,E_memory,A_memory,G_memory
20,0.8,0.6,100,2224,2756,2756,8308428,22285590,5361224,39057,39059,38978
25,0.8,0.6,100,2886,5260,5260,8910612,25711585,5981857,39133,39136,38978
30,0.8,0.6,100,2373,3293,3293,33165915,18010918,6146359,39902,39905,38978
35,0.8,0.6,100,4341,6115,6115,50466739,28287914,5890352,40785,40790,38979
40,0.8,0.6,100,7824,13500,13635,108684769,44267270,6132243,42973,42978,38979
45,0.8,0.6,100,4902,8321,8499,336418180,119593890,6212368,51519,51524,38979
5,0.8,0.6,100,324,442,442,9270973,18095862,5932031,38978,38978,38976
50,0.8,0.6,100,5506,7670,7670,88080347,29773323,7923711,42433,42439,38980
55,0.8,0.6,100,18054,29613,30088,266108609,80134219,6313189,48652,48709,38980
60,0.8,0.6,100,4624,6390,6390,3229387067,282781239,7789960,100012,100019,38981
65,0.8,0.6,100,11202,18765,18765,5208988112,658729877,6752226,136217,136867,38612
70,0.8,0.6,100,10219,16283,16283,4833480850,792483116,6899171,143479,143487,38586
75,0.8,0.6,100,24526,42915,45397,10826310903,1916663200,6722281,242535,242788,38556
80,0.8,0.6,100,20241,34711,35464,20994781694,3975268411,7426853,310712,310849,38471
85,0.8,0.6,100,12288,20821,21031,46774281261,9153930423,7877592,626928,627666,37521
90,0.8,0.6,100,25355,42029,43608,5234144947,2610916326,8969439,144638,144516,37450
95,0.8,0.6,100,28872,48049,48439,90712498576,15362021471,7298410,940202,940172,37153
10,0.8,0.8,100,1634,2200,2200,5618724,16800106,11540410,38536,38537,38522
100,0.8,0.8,100,103319,135423,168246,1378466974,343758908,6917539,74567,74578,38539
15,0.8,0.8,100,2790,3449,3449,9976320,19297769,8766309,38544,38546,38533
20,0.8,0.8,100,6807,8961,8961,6566668,20911162,5484749,38563,38566,38533
25,0.8,0.8,100,5609,9649,9742,13297856,15314168,6120974,38821,38824,38533
30,0.8,0.8,100,10383,15314,15314,12269412,20204253,6840962,38789,38792,38534
35,0.8,0.8,100,14481,23784,23821,10661446,28383633,6210608,38721,38725,38534
40,0.8,0.8,100,15522,22778,22778,18296155,21566313,5909785,39065,39069,38535
45,0.8,0.8,100,21805,31253,31453,27101844,28756367,7382232,39706,39712,38535
5,0.8,0.8,100,441,441,441,8294013,18087482,6422072,38533,38534,38532
50,0.8,0.8,100,21642,34127,35977,30350582,23900056,5859419,39818,39823,38535
55,0.8,0.8,100,35738,51286,51780,36535006,32937230,6114469,40316,40323,38536
60,0.8,0.8,100,32150,53142,53789,208443170,67128043,6276967,45495,45553,38536
65,0.8,0.8,100,36188,52806,54415,73568851,43999439,6303290,41976,41983,38536
70,0.8,0.8,100,38091,62829,65195,1295212781,184858578,5978902,67746,67959,38537
75,0.8,0.8,100,44794,70027,80512,734649637,168105382,6058682,60182,60190,38537
80,0.8,0.8,100,63890,93102,102328,216223000,102996446,7141371,45594,45614,38538
85,0.8,0.8,100,68512,95432,104658,479385197,165688035,6121446,53640,53650,38539
90,0.8,0.8,100,75041,110482,131080,1287825701,376210337,6595592,69750,69955,38539
95,0.8,0.8,100,73246,105137,112390,2771764060,774992073,6659934,92211,92222,38539
10,0.8,1,100,1559,2046,2046,5894123,16419347,6394922,38535,38537,38533
100,0.8,1,100,178786,218277,254362,54716643,68826551,6782489,40327,40338,38540
15,0.8,1,100,4547,5479,5479,5842258,18191070,5805622,38538,38539,38533
20,0.8,1,100,5987,9487,9487,6062206,25752470,5817940,38555,38558,38534
25,0.8,1,100,12590,18424,18424,6847418,24392768,7805445,38552,38555,38534
30,0.8,1,100,14298,21197,21197,6985726,25911940,6233581,38566,38570,38534
35,0.8,1,100,26890,36022,36022,8775129,25354820,6020137,38677,38681,38535
40,0.8,1,100,28406,38888,38888,7332996,20590655,6074556,38586,38590,38535
45,0.8,1,100,43222,58548,58553,14493527,21727769,5944941,38628,38634,38536
5,0.8,1,100,747,843,843,10277554,19510058,6128650,38534,38535,38533
50,0.8,1,100,46620,61616,61616,8886829,26147825,8043919,38626,38631,38536
55,0.8,1,100,65938,82240,82240,10452298,24970315,6291897,38584,38590,38536
60,0.8,1,100,85145,110849,110849,16926301,29201435,6053875,38746,38753,38537
65,0.8,1,100,80204,109851,109851,19137442,23567970,6259844,39279,39287,38537
70,0.8,1,100,95319,125423,126742,13398306,21566883,5965213,38859,38867,38537
75,0.8,1,100,104293,134584,142164,36738041,57733175,8024195,39663,39671,38538
80,0.8,1,100,109912,142535,150622,31291978,54731695,6224639,39759,39768,38538
85,0.8,1,100,133790,168749,180928,47461010,57305211,6314386,40243,40253,38539
90,0.8,1,100,163850,204654,230174,44638637,58951825,6364569,40413,40434,38539
95,0.8,1,100,139869,187929,225287,281079726,110251845,6974910,45839,45850,38539
10,1,0.2,100,12,12,12,5763108,17283556,5684472,38546,38547,38533
100,1,0.2,100,0,0,0,6144633,17507867,6328663,38566,38574,38540
15,1,0.2,100,0,0,0,6538715,11047953,5883605,38537,38538,38533
20,1,0.2,100,0,0,0,12341495,11904730,5892399,38538,38540,38534
25,1,0.2,100,0,0,0,5954496,11928830,5906416,38541,38543,38534
30,1,0.2,100,0,0,0,5758449,11370772,5419870,38542,38544,38534
35,1,0.2,100,0,0,0,5348934,11358924,5829900,38544,38546,38535
40,1,0.2,100,0,0,0,5619652,15891022,5561485,38546,38549,38535
45,1,0.2,100,0,0,0,5571272,15826675,5606390,38548,38551,38536
5,1,0.2,100,0,0,0,8889317,17831343,8379823,38534,38534,38533
50,1,0.2,100,0,0,0,7481682,19143782,9410725,38549,38552,38536
55,1,0.2,100,0,0,0,7324076,18982971,11561933,38550,38554,38536
60,1,0.2,100,0,0,0,7255160,13911724,8931044,38553,38558,38537
65,1,0.2,100,0,0,0,7278604,14862833,6894347,38554,38559,38537
70,1,0.2,100,0,0,0,8367833,16529110,11350854,38555,38561,38537
75,1,0.2,100,0,0,0,8016519,18672514,9603708,38558,38564,38538
80,1,0.2,100,0,0,0,11037928,16754721,9544465,38560,38566,38538
85,1,0.2,100,0,0,0,6482097,18804999,7389774,38562,38568,38539
90,1,0.2,100,0,0,0,7116782,13025242,7938602,38564,38571,38539
95,1,0.2,100,0,0,0,6697951,13359298,6842900,38566,38573,38539
10,1,0.4,100,0,0,0,10005477,13888601,6366655,38535,38536,38533
100,1,0.4,100,0,0,0,8289014,15590365,7042903,38568,38575,38540
15,1,0.4,100,270,306,306,8319650,23952365,8866622,38552,38554,38533
20,1,0.4,100,264,266,266,16414517,17115623,8517113,38865,38867,38534
25,1,0.4,100,357,511,511,15234014,17655089,5549650,38991,38994,38534
30,1,0.4,100,0,0,0,6282441,11782967,6095307,38542,38544,38534
35,1,0.4,100,0,0,0,6235437,11764610,5909614,38544,38547,38535
40,1,0.4,100,0,0,0,6403103,14377180,10734383,38545,38548,38535
45,1,0.4,100,0,0,0,8272522,15147648,8067847,38546,38550,38536
5,1,0.4,100,0,0,0,6484197,15815374,7170183,38534,38534,38533
50,1,0.4,100,2675,4491,4779,1869541636,295805712,6774834,78063,78356,38536
55,1,0.4,100,0,0,0,6359288,12152331,6403018,38551,38555,38536
60,1,0.4,100,0,0,0,5903448,12292430,5709797,38552,38556,38537
65,1,0.4,100,0,0,0,6475329,12087291,6361493,38554,38559,38537
70,1,0.4,100,0,0,0,5604080,12712770,5910747,38555,38560,38537
75,1,0.4,100,42,42,42,64795357,50698132,6768578,40057,40066,38538
80,1,0.4,100,58,58,58,588741333,407041018,9012671,49855,49935,38538
85,1,0.4,100,249,257,257,16300710813,8384910541,7706613,280392,279692,38539
90,1,0.4,100,140,152,152,162522490,143959731,7197336,42142,42711,38798
95,1,0.4,100,423,423,453,80574765335,53297037990,7045750,870988,871143,39357
10,1,0.6,100,393,609,609,5815975,18815951,12631924,38514,38628,38503
100,1,0.6,100,35129,49773,57046,24034077262,9721802971,6535254,373862,373627,38622
15,1,0.6,100,1280,2059,2059,7241510,21314030,7678084,37196,37198,37140
20,1,0.6,100,3935,5494,5494,7235146,20983204,11144160,37188,37191,37141
25,1,0.6,100,3094,4762,4762,15733401,20703594,6120949,37697,37700,37141
30,1,0.6,100,1573,2293,2293,42022543,38801318,6147438,39184,39187,37142
35,1,0.6,100,4177,6824,6930,40932520,37158848,7732275,38725,38729,37142
40,1,0.6,100,8589,15130,15412,55277426,39176098,6468600,39793,39798,37142
45,1,0.6,100,5660,7678,8327,104866591,49883709,6028879,41248,41253,37143
5,1,0.6,100,157,178,178,5869249,17326995,5954219,37142,37142,37140
50,1,0.6,100,7689,11505,12213,305924458,118698859,5920095,47929,47995,37143
55,1,0.6,100,14479,24476,24773,642420771,289521943,6340254,56057,56063,37143
60,1,0.6,100,8370,11431,13634,366598270,220307448,7660800,47468,47525,37144
65,1,0.6,100,20477,30115,33451,618776714,340922366,6203307,55399,55407,37144
70,1,0.6,100,8579,12456,13742,1671481229,869362538,8566965,71676,71897,37144
75,1,0.6,100,16503,22497,25306,2426196875,797847573,6558060,87709,87718,37145
80,1,0.6,100,15998,27209,27795,15991873447,3768951264,6272522,294933,294787,37145
85,1,0.6,100,18551,24273,26050,16822005837,6013830441,7720905,324896,325042,38207
90,1,0.6,100,17723,26857,31869,12794828598,3235065089,8192644,255719,256183,37398
95,1,0.6,100,17480,25185,26228,15143253909,4699178979,7718152,298801,299001,36942
10,1,0.8,100,924,1290,1290,6314180,19054240,7791006,36679,36741,36665
100,1,0.8,100,113843,143061,172252,725916411,278501160,6703020,57756,57768,36732
15,1,0.8,100,3116,4853,4881,6801659,18898001,6513271,36748,36750,36726
20,1,0.8,100,3939,7090,7144,6046545,19879591,5414404,36762,36765,36726
25,1,0.8,100,11198,14675,14675,14803880,22220375,5703081,36807,36810,36726
30,1,0.8,100,8906,13133,13133,9097705,24328704,6022243,36829,36832,36727
35,1,0.8,100,11371,21942,21942,23372221,23329909,6782226,37456,37460,36727
40,1,0.8,100,18120,28028,28028,13311190,15881997,7919681,36985,36990,36727
45,1,0.8,100,19668,29550,30463,53179417,32892007,5851263,39206,39211,36728
5,1,0.8,100,667,759,759,5412157,16017197,7159211,36726,36727,36725
50,1,0.8,100,35175,49780,49780,29490318,22613946,5977760,38021,38027,36728
55,1,0.8,100,34118,46732,49154,92123823,49256639,9621882,40180,40206,36729
60,1,0.8,100,42294,54787,58122,22081563,30921818,6168244,37615,37622,36729
65,1,0.8,100,40843,56746,62661,104177271,69544718,7242582,39568,39585,36729
70,1,0.8,100,42783,62327,63003,684367425,106619018,7906975,53418,53426,36730
75,1,0.8,100,51616,70655,76233,509346997,214245551,6240168,50897,50986,36730
80,1,0.8,100,67561,96422,108468,622655060,155276989,6121883,55624,55633,36730
85,1,0.8,100,54499,74593,81667,2355920369,586841088,6254695,82702,83013,36731
90,1,0.8,100,90755,118215,137554,1611489682,553889248,6862238,78694,78705,36731
95,1,0.8,100,99170,123305,139940,405140293,261554602,6871931,48814,48825,36731
10,1,1,100,2803,3566,3566,5925929,17463239,6075264,36729,36730,36725
100,1,1,100,198146,238643,259677,89277348,95177934,11701949,39790,39802,36732
15,1,1,100,3190,4710,4710,6731001,18588889,8563566,36737,36739,36726
20,1,1,100,7958,11322,11322,6473110,19253903,5980787,36750,36752,36726
25,1,1,100,10049,13980,13980,6648066,19054463,5828035,36754,36757,36726
30,1,1,100,17676,23596,23632,6706958,21023476,5788704,36785,36789,36727
35,1,1,100,27961,40344,40383,8237999,22380633,5787486,36806,36810,36727
40,1,1,100,32493,47317,47317,10283951,28242416,6066173,36905,36910,36727
45,1,1,100,35999,48204,48204,14426829,28240251,6157031,36912,36917,36728
5,1,1,100,1503,1702,1702,5873397,17597724,5816697,36726,36727,36725
50,1,1,100,43915,59635,59725,17527143,17255311,6583848,37086,37091,36728
55,1,1,100,62097,82383,82383,10866667,33076343,8022886,36866,36872,36729
60,1,1,100,75453,98437,98437,17719386,21910859,7281891,37047,37054,36729
65,1,1,100,60198,78415,86133,17177062,36778574,8479054,37123,37130,36729
70,1,1,100,83272,111735,122066,56836319,39140929,8558923,38526,38534,36730
75,1,1,100,108929,141223,147728,40417602,47513921,6276159,38158,38177,36730
80,1,1,100,106634,133699,147801,47766655,62074742,6530801,38823,38832,36730
85,1,1,100,125818,157610,176387,88230272,76489942,6696344,39395,39425,36731
90,1,1,100,174203,205528,225173,59108408,78873547,6492377,38830,38840,36731
95,1,1,100,209712,250909,283053,59741524,71505989,6649082,39185,39206,36731
